Tên hãng xe,Năm sản xuất,Tỉnh,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Màu ngoại thất,Màu nội thất,Số chỗ ngồi,Số cửa,Dẫn động,Loại động cơ,Dung tích,Giá
landrover,2015,Hà Nội,80.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3200.0
landrover,2013,Hà Nội,80.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,AWD,Xăng,2.0,770.0
landrover,2020,Hà Nội,20.0,Nhập khẩu,SUV,Số tự động,Xám,Kem,4,5,AWD,Xăng,3.0,7779.0
landrover,2022,Hà Nội,20.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,2.0,3789.0
landrover,2017,TP HCM,78.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,3.0,1889.0
landrover,2014,Hà Nội,94.931,Nhập khẩu,SUV,Số tự động,Trắng,Nhiều màu,5,5,AWD,Xăng,2.0,825.0
landrover,2020,Hà Nội,20.0,Nhập khẩu,SUV,Số tự động,Đỏ,Kem,5,5,AWD,Xăng,2.0,2098.0
landrover,2012,Hà Nội,1200.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,4WD,Xăng,2.0,550.0
landrover,2013,TP HCM,55.0,Nhập khẩu,SUV,Số tự động,Bạc,Đen,7,5,AWD,Xăng,5.0,1399.0
landrover,2012,TP HCM,110.0,Nhập khẩu,SUV,Số tự động,Đỏ,Nhiều màu,5,5,AWD,Xăng,2.0,700.0
landrover,2012,TP HCM,138.83,Nhập khẩu,SUV,Số tự động,Ghi,Kem,5,5,AWD,Xăng,2.0,670.0
landrover,2013,Hà Nội,80.45,Nhập khẩu,SUV,Số tự động,Đỏ,Nhiều màu,5,5,AWD,Xăng,2.0,750.0
landrover,2020,Hà Nội,39.0,Nhập khẩu,SUV,Số tự động,Nâu,Nâu,4,5,AWD,Xăng,3.0,7990.0
landrover,2019,Hà Nội,40.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,7,5,AWD,Xăng,2.0,2350.0
landrover,2012,Hà Nội,80.0,Nhập khẩu,SUV,Số tự động,Trắng,Nhiều màu,5,5,AWD,Xăng,2.0,635.0
landrover,2020,Hà Nội,26.0,Nhập khẩu,SUV,Số tự động,Xám,Trắng,4,5,AWD,Xăng,3.0,7986.0
landrover,2021,Hà Nội,34.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.0,8999.0
landrover,2010,Hà Nội,0.011,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,AWD,Xăng,5.0,659.0
landrover,2016,Hà Nội,60.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,3.0,2790.0
landrover,2020,Hà Nội,27.0,Nhập khẩu,SUV,Số tự động,Xám,Kem,4,5,AWD,Xăng,3.0,8100.0
landrover,2017,TP HCM,68.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.0,1939.0
landrover,2014,Hà Nội,65.969,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3400.0
landrover,2014,Hà Nội,68.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,5,5,AWD,Xăng,3.0,2290.0
landrover,2015,Hà Nội,35.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,AWD,Hybrid,3.0,4100.0
landrover,2013,Hà Nội,80.45,Nhập khẩu,SUV,Số tự động,Đỏ,Nhiều màu,5,5,AWD,Xăng,2.0,750.0
landrover,2015,Hà Nội,45.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3150.0
landrover,2020,Hà Nội,30.0,Nhập khẩu,SUV,Số tự động,Trắng,Vàng,5,5,AWD,Xăng,3.0,7300.0
landrover,2014,Hà Nội,64.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,5,5,AWD,Xăng,3.0,3650.0
landrover,2016,Hà Nội,54.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3680.0
landrover,2014,Hà Nội,51.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,3.0,2550.0
landrover,2022,Hà Nội,26.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,2.0,3790.0
landrover,2021,Hà Nội,47.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,7,5,AWD,Xăng,2.0,1850.0
landrover,2020,Hà Nội,39.0,Nhập khẩu,SUV,Số tự động,Đỏ,Nâu,4,5,AWD,Xăng,3.0,7990.0
landrover,2021,Hà Nội,38.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,7,5,AWD,Xăng,2.0,1800.0
landrover,2014,Hà Nội,94.931,Nhập khẩu,SUV,Số tự động,Trắng,Nhiều màu,5,5,AWD,Xăng,2.0,825.0
landrover,2021,Hà Nội,10.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.0,8900.0
landrover,2014,Hà Nội,60.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,4,5,AWD,Xăng,5.0,3580.0
landrover,2014,Hà Nội,83.0,Nhập khẩu,SUV,Số tự động,Xám,Đỏ,4,5,AWD,Xăng,5.0,2888.0
landrover,2014,TP HCM,80.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,5,5,AWD,Xăng,3.0,1970.0
landrover,2020,Hà Nội,23.0,Nhập khẩu,SUV,Số tự động,Xám,Kem,4,5,AWD,Xăng,3.0,7999.0
landrover,2013,Hà Nội,68.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,2750.0
landrover,2018,Hà Nội,56.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,3.0,4750.0
landrover,2016,Hà Nội,28.0,Nhập khẩu,SUV,Số tự động,Đỏ,Nâu,4,5,AWD,Hybrid,3.0,5800.0
landrover,2019,Hà Nội,56.0,Nhập khẩu,SUV,Số tự động,Xám,Nâu,4,5,AWD,Xăng,5.0,7500.0
landrover,2021,Hà Nội,40.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,7,5,AWD,Xăng,2.0,1780.0
landrover,2013,Hà Nội,83.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,5.0,2750.0
landrover,2023,Hà Nội,4.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,3.0,12386.0
landrover,2019,Hà Nội,32.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.0,6790.0
landrover,2014,Hà Nội,90.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,AWD,Xăng,3.0,1679.0
landrover,2015,TP HCM,45.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3099.0
landrover,2014,Hà Nội,90.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,3.0,2480.0
landrover,2014,Hà Nội,70.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,5,5,AWD,Xăng,3.0,2250.0
landrover,2020,Hà Nội,27.0,Nhập khẩu,SUV,Số tự động,Xám,Kem,4,5,AWD,Xăng,3.0,7999.0
landrover,2015,TP HCM,63.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,5.0,4200.0
landrover,2022,Hà Nội,19.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,AWD,Xăng,2.0,3890.0
landrover,2016,TP HCM,46.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,5.0,4739.0
landrover,2013,Hà Nội,92.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,5.0,2680.0
landrover,2013,Hà Nội,90.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,5.0,2650.0
landrover,2014,Hà Nội,80.0,Nhập khẩu,SUV,Số tự động,Ghi,Đỏ,4,5,AWD,Xăng,5.0,2880.0
landrover,2014,TP HCM,80.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,3.0,2234.0
landrover,2014,TP HCM,70.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,3.0,1550.0
landrover,2020,TP HCM,12.0,Nhập khẩu,SUV,Số tự động,Nâu,Đen,4,5,4WD,Xăng,3.0,5150.0
landrover,2012,Hà Nội,120.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,4WD,Xăng,2.0,550.0
landrover,2012,Hà Nội,90.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,5.0,1350.0
landrover,2014,TP HCM,70.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,3.0,1480.0
landrover,2015,TP HCM,40.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3150.0
landrover,2015,Hà Nội,56.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Dầu,3.0,2850.0
landrover,2021,Hà Nội,34.0,Nhập khẩu,SUV,Số tự động,Trắng,Vàng,4,5,AWD,Xăng,3.0,8990.0
landrover,2019,Hà Nội,56.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,7199.0
landrover,2021,Hà Nội,40.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,7,5,AWD,Xăng,2.0,1850.0
landrover,2014,Hà Nội,65.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,2940.0
landrover,2009,Hà Nội,70.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,5.0,600.0
landrover,2023,Hà Nội,4.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.0,12399.0
landrover,2016,Hà Nội,50.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,AWD,Xăng,3.0,2930.0
landrover,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Vàng,Đỏ,5,5,AWD,Xăng,3.0,12982.0
landrover,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Vàng,Kem,5,5,AWD,Xăng,3.0,13120.0
landrover,2015,Hà Nội,33.0,Nhập khẩu,SUV,Số tự động,Ghi,Trắng,4,5,AWD,Xăng,5.0,4450.0
landrover,2012,Hà Nội,150.0,Nhập khẩu,SUV,Số tự động,Trắng,Nhiều màu,5,5,AWD,Xăng,2.0,615.0
landrover,2009,TP HCM,108.0,Nhập khẩu,SUV,Số tự động,Nâu,Kem,5,5,AWD,Xăng,5.0,520.0
landrover,2015,Hà Nội,64.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,2939.0
landrover,2015,Hà Nội,36.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,7,5,AWD,Xăng,3.0,2850.0
landrover,2015,Hà Nội,48.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Dầu,4.4,4539.0
landrover,2017,TP HCM,68.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.0,1939.0
landrover,2013,Hà Nội,120.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,3.0,1682.0
landrover,2023,TP HCM,4.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,3.0,12386.0
landrover,2014,Hà Nội,65.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3500.0
landrover,2016,TP HCM,38.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,5.0,4400.0
landrover,2014,Hà Nội,77.777,Nhập khẩu,SUV,Số tự động,Đen,Đen,5,5,AWD,Xăng,3.0,2259.0
landrover,2015,Hà Nội,33.0,Nhập khẩu,SUV,Số tự động,Xám,Kem,4,5,AWD,Xăng,5.0,3999.0
landrover,2009,Hà Nội,72.658,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,5.0,595.0
landrover,2016,Hà Nội,80.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,4,5,AWD,Xăng,5.0,3790.0
landrover,2015,Hà Nội,40.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3400.0
landrover,2015,Hà Nội,30.0,Nhập khẩu,SUV,Số tự động,Đen,Nhiều màu,4,5,AWD,Xăng,5.0,3800.0
landrover,2017,TP HCM,55.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,3.0,1550.0
landrover,2009,Hà Nội,112.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,5.0,668.0
landrover,2013,Hà Nội,173.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,4,5,AWD,Xăng,5.0,3500.0
landrover,2015,TP HCM,32.0,Nhập khẩu,SUV,Số tự động,Bạc,Kem,5,5,AWD,Xăng,5.0,4499.0
landrover,2015,Hà Nội,80.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,5.0,3489.0
landrover,2014,Hà Nội,48.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3699.0
landrover,2020,TP HCM,15.0,Nhập khẩu,SUV,Số tự động,Cát,Đen,4,5,4WD,Xăng,3.0,5300.0
landrover,2019,Hà Nội,50.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,7700.0
landrover,2014,Hà Nội,59.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,3.0,2600.0
landrover,2016,Hà Nội,60.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,5,5,AWD,Xăng,3.0,2700.0
landrover,2015,Hà Nội,70.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,5.0,3399.0
landrover,2013,TP HCM,77.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,5,5,AWD,Xăng,2.0,789.0
landrover,2010,Hà Nội,70.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,5,5,AWD,Xăng,5.0,1000.0
landrover,2021,Hà Nội,16.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.0,8999.0
landrover,2015,TP HCM,60.568,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,7,5,AWD,Xăng,2.0,986.0
landrover,2019,Hà Nội,37.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,3.0,5299.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,2.4,3430.0
lexus,2022,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Cam,7,5,AWD,Xăng,3.4,10950.0
lexus,2024,TP HCM,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.4,3430.0
lexus,2007,Hà Nội,78.999,Nhập khẩu,Sedan,Số tự động,Xanh,Kem,5,4,FWD,Xăng,3.5,550.0
lexus,2023,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đồng,Đen,5,5,AWD,Xăng,2.4,3430.0
lexus,2006,TP HCM,88.7,Nhập khẩu,SUV,Số tự động,Kem,Kem,7,5,AWD,Xăng,4.7,570.0
lexus,2023,TP HCM,9.0,Nhập khẩu,Sedan,Số tự động,Bạc,Đen,5,4,FWD,Xăng,2.5,2550.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,Sedan,Số tự động,Đen,Nâu,5,4,FWD,Xăng,2.5,2620.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.4,9610.0
lexus,2023,Hà Nội,11.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.4,3650.0
lexus,2009,Hà Nội,90.0,Nhập khẩu,Sedan,Số tự động,Đỏ,Kem,5,4,RFD,Xăng,2.5,499.0
lexus,2016,TP HCM,73.0,Nhập khẩu,Sedan,Số tự động,Trắng,Nâu,5,4,FWD,Xăng,2.5,1280.0
lexus,2016,Hà Nội,85.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,5,5,AWD,Xăng,3.5,2250.0
lexus,2023,TP HCM,18.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.4,3620.0
lexus,2020,Hà Nội,46.0,Nhập khẩu,SUV,Số tự động,Đỏ,Nâu,5,5,AWD,Xăng,2.0,2650.0
lexus,2023,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.4,10200.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,5,5,AWD,Xăng,3.4,8750.0
lexus,2016,Hà Nội,50.0,Nhập khẩu,Sedan,Số tự động,Đen,Nâu,5,4,FWD,Xăng,2.5,1290.0
lexus,2022,Hà Nội,39.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,5,5,AWD,Xăng,3.5,3769.0
lexus,2023,Hà Nội,11.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.4,3650.0
lexus,2016,Hà Nội,130.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,7,5,AWD,Xăng,5.7,4880.0
lexus,2022,Hà Nội,20.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,5,5,AWD,Xăng,2.0,3050.0
lexus,2016,Hà Nội,98.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,7,5,AWD,Xăng,5.7,4668.0
lexus,2020,Hà Nội,40.0,Nhập khẩu,SUV,Số tự động,Đỏ,Nâu,5,5,AWD,Xăng,2.0,2650.0
lexus,2016,Hà Nội,120.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,7,5,AWD,Xăng,5.7,4750.0
lexus,2020,Hà Nội,70.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,7,5,AWD,Xăng,5.7,7000.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,5,5,AWD,Xăng,2.4,3430.0
lexus,2010,Hà Nội,70.0,Nhập khẩu,Sedan,Số tự động,Xanh,Nâu,5,4,FWD,Hybrid,2.4,555.0
lexus,2017,Hà Nội,50.0,Nhập khẩu,SUV,Số tự động,Vàng,Nâu,5,5,AWD,Xăng,3.5,2450.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,Van/Minivan,Số tự động,Trắng,Đen,6,5,FWD,Hybrid,2.4,7290.0
lexus,2024,TP HCM,0.0,Nhập khẩu,Sedan,Số tự động,Trắng,Nhiều màu,5,4,FWD,Xăng,2.5,2710.0
lexus,2021,Hà Nội,40.0,Nhập khẩu,Van/Minivan,Số tự động,Trắng,Đen,7,5,FWD,Xăng,3.5,5850.0
lexus,2008,Hà Nội,85.0,Nhập khẩu,Sedan,Số tự động,Trắng,Kem,5,4,RFD,Xăng,4.6,630.0
lexus,2017,Hà Nội,70.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,3.5,2460.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,5,5,AWD,Xăng,2.4,4330.0
lexus,2015,TP HCM,61.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,4.6,2400.0
lexus,2020,Hà Nội,60.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.5,3450.0
lexus,2020,Hà Nội,69.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,4.6,4590.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.4,3430.0
lexus,2017,Hà Nội,96.789,Nhập khẩu,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,2.5,1350.0
lexus,2018,Hà Nội,60.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.0,1750.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,4,5,AWD,Xăng,3.4,9610.0
lexus,2022,Hà Nội,20.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,AWD,Xăng,2.0,3180.0
lexus,2014,Hà Nội,65.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,7,5,AWD,Xăng,4.6,2190.0
lexus,2017,Hà Nội,38.0,Nhập khẩu,SUV,Số tự động,Trắng,Đỏ,7,5,AWD,Xăng,5.7,5350.0
lexus,2015,TP HCM,60.0,Nhập khẩu,Sedan,Số tự động,Vàng,Kem,5,4,FWD,Xăng,2.5,1200.0
lexus,2020,Bình Dương,59.0,Nhập khẩu,SUV,Số tự động,Vàng,Nâu,5,5,AWD,Xăng,2.0,2590.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,Sedan,Số tự động,Trắng,Vàng,5,4,FWD,Xăng,2.5,2620.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,7,5,AWD,Xăng,3.4,8500.0
lexus,2016,TP HCM,60.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,3.5,2468.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.4,3430.0
lexus,2019,Hà Nội,80.0,Nhập khẩu,SUV,Số tự động,Vàng,Nâu,5,5,AWD,Xăng,3.5,2870.0
lexus,2008,Hà Nội,152.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,4.7,825.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,Sedan,Số tự động,Xanh,Nâu,5,4,FWD,Xăng,2.5,2620.0
lexus,2023,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,2.4,4330.0
lexus,2021,TP HCM,30.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,AWD,Xăng,2.0,3080.0
lexus,2023,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Đỏ,5,5,AWD,Xăng,3.4,8750.0
lexus,2023,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.4,10300.0
lexus,2019,Hà Nội,24.135,Nhập khẩu,Sedan,Số tự động,Trắng,Nâu,5,4,FWD,Xăng,2.5,1880.0
lexus,2016,Hà Nội,60.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.0,1880.0
lexus,2006,Thái Nguyên,16.0,Nhập khẩu,Sedan,Số tự động,Đỏ,Vàng,5,4,RFD,Xăng,3.0,350.0
lexus,2020,Hà Nội,60.0,Nhập khẩu,Van/Minivan,Số tự động,Đen,Đen,4,5,AWD,Hybrid,2.5,5950.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,7,5,AWD,Xăng,3.4,8500.0
lexus,2019,Hà Nội,70.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.0,2320.0
lexus,2012,Hà Nội,136.765,Nhập khẩu,SUV,Số tự động,Đỏ,Nâu,5,5,AWD,Hybrid,3.5,1350.0
lexus,2020,Hà Nội,40.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,3.5,2890.0
lexus,2023,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,5,5,AWD,Xăng,2.4,4330.0
lexus,2014,Hà Nội,76.0,Nhập khẩu,SUV,Số tự động,Đỏ,Kem,5,5,AWD,Xăng,3.5,1390.0
lexus,2023,TP HCM,8.8,Nhập khẩu,SUV,Số tự động,Đen,Đỏ,5,5,AWD,Xăng,3.4,9340.0
lexus,2016,Hà Nội,50.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,5.7,4850.0
lexus,2021,Hà Nội,29.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.0,2830.0
lexus,2021,Hà Nội,30.0,Nhập khẩu,Sedan,Số tự động,Trắng,Cát,5,4,FWD,Xăng,2.5,2069.0
lexus,2011,Hà Nội,72.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,5,5,AWD,Xăng,3.5,930.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.4,9610.0
lexus,2019,Hà Nội,23.0,Nhập khẩu,Sedan,Số tự động,Trắng,Nâu,5,4,FWD,Xăng,2.5,1890.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Bạc,Nhiều màu,5,5,AWD,Xăng,3.4,8750.0
lexus,2010,Hà Nội,37.0,Nhập khẩu,Sedan,Số tự động,Trắng,Kem,5,4,4WD,Xăng,2.5,850.0
lexus,2022,Hà Nội,10.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Hybrid,3.5,4199.0
lexus,2022,Hà Nội,20.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Hybrid,2.5,2859.0
lexus,2007,Nam Định,98.0,Nhập khẩu,Sedan,Số tự động,Đen,Nâu,5,4,RFD,Xăng,4.6,585.0
lexus,2007,TP HCM,78.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,5,5,AWD,Xăng,3.5,395.0
lexus,2020,Hà Nội,60.0,Nhập khẩu,Van/Minivan,Số tự động,Đen,Đen,4,5,AWD,Hybrid,2.5,5950.0
lexus,2023,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,4,5,AWD,Xăng,3.4,10400.0
lexus,2022,Hà Nội,39.0,Nhập khẩu,SUV,Số tự động,Xanh,Nâu,5,5,AWD,Xăng,3.5,3820.0
lexus,2020,Hà Nội,40.0,Nhập khẩu,SUV,Số tự động,Trắng,Đỏ,7,5,AWD,Xăng,5.7,7350.0
lexus,2005,Hà Nội,12.0,Nhập khẩu,SUV,Số tự động,Kem,Kem,5,5,AWD,Xăng,3.3,399.0
lexus,2012,Hà Nội,80.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,4.6,1500.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đỏ,Nâu,5,5,AWD,Xăng,2.4,4330.0
lexus,2008,Hà Nội,83.0,Nhập khẩu,Sedan,Số tự động,Trắng,Vàng,5,4,RFD,Xăng,4.6,625.0
lexus,2021,Hà Nội,19.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,AWD,Xăng,2.0,2950.0
lexus,2023,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,7,5,AWD,Xăng,3.4,8500.0
lexus,2024,Hà Nội,0.0,Nhập khẩu,Van/Minivan,Số tự động,Trắng,Đen,6,5,FWD,Hybrid,2.4,7290.0
lexus,2021,Hà Nội,28.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,AWD,Xăng,2.0,2929.0
