Tên hãng xe,Năm sản xuất,Tỉnh,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Màu ngoại thất,Màu nội thất,Số chỗ ngồi,Số cửa,Dẫn động,Loại động cơ,Dung tích,Giá
Kia,2019,Hà Nội,56000.0,Lắp ráp trong nước,Sedan,Số tự động,Xanh,Kem,5,4,FWD,Xăng,1.6,499.0
Kia,2012,Hà Nội,140100.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Đen,7,5,FWD,Xăng,2.0,235.0
Kia,2019,TP HCM,82000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Nâu,Kem,7,5,FWD,Xăng,3.3,795.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Cam,Nâu,7,5,FWD,Dầu,2.2,1409.0
Kia,2016,Hà Nội,88000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Xăng,3.3,573.0
Kia,2020,TP HCM,68000.0,Lắp ráp trong nước,SUV,Số tay,Trắng,Nhiều màu,7,5,FWD,Xăng,2.0,405.0
Kia,2021,Phú Thọ,34000.0,Lắp ráp trong nước,Sedan,Số tay,Đỏ,Ghi,5,4,FWD,Xăng,1.4,345.0
Kia,2018,Hà Nội,110000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Dầu,2.2,685.0
Kia,2018,Bình Dương,89000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Vàng,Kem,7,5,FWD,Dầu,2.2,815.0
Kia,2017,Hà Nội,98000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Dầu,2.2,639.0
Kia,2019,Nghệ An,90000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.6,465.0
Kia,2024,Thái Bình,2000.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Nhiều màu,5,5,FWD,Xăng,1.4,715.0
Kia,2021,Phú Thọ,30000.0,Lắp ráp trong nước,Hatchback,Số tự động,Xanh,Đen,5,5,FWD,Xăng,1.25,368.0
Kia,2022,Đà Nẵng,10000.0,Lắp ráp trong nước,Sedan,Số tự động,Xanh,Đen,5,4,FWD,Xăng,1.6,580.0
Kia,2022,Hà Nội,17000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Cam,7,5,FWD,Dầu,2.2,1348.0
Kia,2020,Hà Nội,48000.0,Lắp ráp trong nước,Sedan,Số tự động,Xanh,Nhiều màu,5,4,FWD,Xăng,2.0,535.0
Kia,2019,Hà Nội,78000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Kem,7,5,FWD,Xăng,2.0,485.0
Kia,2010,Hải Phòng,140000.0,Lắp ráp trong nước,Crossover,Số tự động,Vàng,Đen,7,5,FWD,Xăng,2.0,239.0
Kia,2022,Hà Nội,22000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,1.6,588.0
Kia,2022,Hà Nội,16666.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đỏ,Nâu,8,5,FWD,Dầu,2.2,1110.0
Kia,2022,Hà Nội,20000.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Kem,5,5,FWD,Xăng,1.6,670.0
Kia,2011,Phú Thọ,145678.0,Nhập khẩu,Hatchback,Số tay,Bạc,Nhiều màu,5,5,FWD,Xăng,1.0,150.0
Kia,2015,Hà Nội,87865.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Ghi,5,5,FWD,Xăng,1.25,265.0
Kia,2013,TP HCM,82000.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Đen,5,4,FWD,Xăng,1.6,310.0
Kia,2023,Ninh Bình,12500.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Cam,7,5,FWD,Dầu,2.2,1430.0
Kia,2018,Hà Nội,80000.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Ghi,7,5,FWD,Dầu,2.2,650.0
Kia,2018,Hải Phòng,72000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Vàng,Kem,7,5,FWD,Dầu,2.2,748.0
Kia,2016,Thanh Hóa,195.0,Lắp ráp trong nước,Hatchback,Số tay,Nâu,Kem,5,5,FWD,Xăng,1.25,195.0
Kia,2019,Hà Nội,80888.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Kem,7,5,FWD,Dầu,2.2,695.0
Kia,2019,Hà Nội,48000.0,Lắp ráp trong nước,Hatchback,Số tự động,Đỏ,Kem,5,5,FWD,Xăng,1.25,325.0
Kia,2017,Hải Phòng,37000.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.25,283.0
Kia,2020,Hà Nội,200000.0,Lắp ráp trong nước,Sedan,Số tay,Đỏ,Nhiều màu,5,4,FWD,Xăng,1.4,320.0
Kia,2022,Đăk Lăk,19000.0,Lắp ráp trong nước,SUV,Số tự động,Xanh,Đen,7,5,AWD,Dầu,2.2,1065.0
Kia,2015,Hà Nội,6000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,FWD,Xăng,2.4,489.0
Kia,2020,Hà Nội,50000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.0,540.0
Kia,2018,Quảng Ninh,80000.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.25,298.0
Kia,2017,Đăk Lăk,59.0,Lắp ráp trong nước,Hatchback,Số tự động,Đỏ,Kem,5,5,FWD,Xăng,1.25,285.0
Kia,2017,Vĩnh Phúc,45000.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Ghi,5,5,FWD,Xăng,1.25,285.0
Kia,2022,Hà Nội,36000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Đen,5,4,FWD,Xăng,1.4,338.0
Kia,2021,Đăk Lăk,19000.0,Lắp ráp trong nước,Crossover,Số tự động,Vàng,Đen,5,5,FWD,Xăng,1.4,570.0
Kia,2019,Hà Nội,70000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Nhiều màu,5,4,FWD,Xăng,2.0,509.0
Kia,2019,Hà Nội,70000.0,Lắp ráp trong nước,Hatchback,Số tự động,Xanh,Kem,5,5,FWD,Xăng,1.25,290.0
Kia,2021,Hà Nội,16000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.6,535.0
Kia,2022,Hà Nội,31000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Nâu,7,5,FWD,Dầu,2.2,1380.0
Kia,2022,Hà Nội,22165.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Nhiều màu,5,5,FWD,Xăng,1.25,379.0
Kia,2012,Phú Thọ,150000.0,Lắp ráp trong nước,Crossover,Số tay,Vàng,Kem,7,5,FWD,Xăng,2.0,255.0
Kia,2011,Phú Thọ,78000.0,Lắp ráp trong nước,Hatchback,Số tự động,Vàng,Nâu,5,5,FWD,Xăng,1.1,175.0
Kia,2020,Bắc Ninh,60000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Nâu,5,4,FWD,Xăng,1.4,285.0
Kia,2022,Hà Nội,10000.0,Lắp ráp trong nước,SUV,Số tự động,Đỏ,Kem,7,5,AWD,Xăng,2.5,995.0
Kia,2022,Hà Nội,20000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Nhiều màu,5,4,FWD,Xăng,1.6,579.0
Kia,2022,Hà Nội,30000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Xám,Nâu,7,5,FWD,Dầu,2.2,1345.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Xanh,Đen,5,5,FWD,Xăng,1.5,554.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Ghi,5,5,FWD,Xăng,1.25,399.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,SUV,Số tự động,Vàng,Đen,6,5,FWD,Xăng,1.4,774.0
Kia,2022,Hà Nội,20000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Bạc,Nâu,7,5,FWD,Dầu,2.2,1420.0
Kia,2015,Phú Thọ,100000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Đen,7,5,FWD,Xăng,2.0,245.0
Kia,2016,TP HCM,88000.0,Nhập khẩu,Sedan,Số tay,Trắng,Kem,5,4,FWD,Xăng,1.4,255.0
Kia,2022,Hà Nội,35000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Kem,5,4,FWD,Xăng,1.4,360.0
Kia,2022,Hà Nội,58000.0,Lắp ráp trong nước,Crossover,Số tay,Trắng,Đen,5,5,FWD,Xăng,1.5,447.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.4,649.0
Kia,2022,TP HCM,12000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,2.0,815.0
Kia,2020,Bình Dương,21000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Nhiều màu,5,4,FWD,Xăng,2.0,532.0
Kia,2015,Hà Nam,60000.0,Nhập khẩu,Van/Minivan,Số tự động,Trắng,Nâu,2,5,FWD,Xăng,1.0,330.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.5,554.0
Kia,2022,Hà Nội,22000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Bạc,Nâu,7,5,FWD,Dầu,2.2,1329.0
Kia,2015,Hà Nội,110000.0,Lắp ráp trong nước,Sedan,Số tự động,Cát,Đen,5,4,FWD,Xăng,2.0,363.0
Kia,2015,Hà Nội,92000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,1.6,370.0
Kia,2018,Hà Nội,80000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Đen,5,4,FWD,Xăng,1.6,378.0
Kia,2012,Lâm Đồng,120.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Đen,7,5,FWD,Xăng,2.0,235.0
Kia,2015,Bắc Giang,78632.0,Lắp ráp trong nước,Hatchback,Số tự động,Bạc,Kem,5,5,FWD,Xăng,1.25,275.0
Kia,2022,Hà Nội,6000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Nhiều màu,5,4,FWD,Xăng,1.6,599.0
Kia,2016,Hà Nội,100000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Nâu,7,5,FWD,Dầu,2.2,590.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đen,Nâu,7,5,FWD,Dầu,2.2,1409.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.5,524.0
Kia,2021,Hà Nội,20000.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.5,555.0
Kia,2020,TP HCM,24000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Nhiều màu,5,4,FWD,Xăng,2.0,539.0
Kia,2019,Hà Tĩnh,90000.0,Lắp ráp trong nước,Hatchback,Số tự động,Đỏ,Kem,5,5,FWD,Xăng,1.25,295.0
Kia,2016,Hà Nội,90000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Xăng,3.3,585.0
Kia,2017,Thái Nguyên,60606.0,Lắp ráp trong nước,SUV,Số tự động,Bạc,Kem,7,5,FWD,Dầu,2.2,605.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.5,584.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Xanh,Nâu,5,5,FWD,Xăng,2.0,899.0
Kia,2018,TP HCM,90000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Dầu,2.2,815.0
Kia,2020,Hà Nội,10000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.6,485.0
Kia,2022,Hải Dương,80000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Màu khác,8,5,FWD,Dầu,2.2,1165.0
Kia,2022,Hà Nội,8000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Nâu,7,5,FWD,Dầu,2.2,1399.0
Kia,2022,Đăk Lăk,8900.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Đen,5,4,FWD,Xăng,1.6,595.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.5,554.0
Kia,2012,Bình Dương,131.0,Lắp ráp trong nước,Sedan,Số tay,Bạc,Đen,5,4,FWD,Xăng,1.6,230.0
Kia,2019,Hải Phòng,30000.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.25,285.0
Kia,2009,Bình Định,60000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,1.6,240.0
Kia,2020,Hà Nội,74666.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đen,Nâu,7,5,FWD,Dầu,2.2,888.0
Kia,2017,Hải Phòng,70000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Kem,5,4,FWD,Xăng,1.6,399.0
Kia,2018,Hà Nội,72000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Kem,5,4,FWD,Xăng,2.0,440.0
Kia,2010,Hà Nội,85000.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Đen,5,4,FWD,Xăng,1.6,210.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,SUV,Số tự động,Xanh,Đen,7,5,FWD,Xăng,1.5,634.0
Kia,2018,Hà Nội,80000.0,Lắp ráp trong nước,Hatchback,Số tự động,Xanh,Đen,5,5,FWD,Xăng,1.25,305.0
Kia,2013,Nghệ An,60000.0,Lắp ráp trong nước,SUV,Số tự động,Nâu,Đen,7,5,FWD,Xăng,2.4,395.0
Kia,2022,Thái Nguyên,9999.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Nhiều màu,5,4,FWD,Xăng,1.6,569.0
Kia,2018,Hà Nội,80000.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Ghi,7,5,FWD,Dầu,2.2,650.0
Kia,2020,TP HCM,42000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Ghi,5,4,FWD,Xăng,1.4,325.0
Kia,2022,Hà Nội,23000.0,Lắp ráp trong nước,Sedan,Số tự động,Xám,Ghi,5,4,FWD,Xăng,2.0,742.0
Kia,2021,Hà Nội,60000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Nhiều màu,5,4,FWD,Xăng,2.0,560.0
Kia,2014,Thái Nguyên,88000.0,Nhập khẩu,Van/Minivan,Số tự động,Kem,Ghi,2,5,FWD,Xăng,1.0,186.0
Kia,2019,Hải Phòng,37000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.6,498.0
Kia,2015,Hà Nội,90000.0,Lắp ráp trong nước,Hatchback,Số tay,Bạc,Xám,5,5,FWD,Xăng,1.25,175.0
Kia,2014,Hà Nội,80000.0,Nhập khẩu,Van/Minivan,Số tự động,Ghi,Nâu,2,5,FWD,Xăng,1.0,190.0
Kia,2022,Hà Nội,15000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Nâu,7,5,FWD,Xăng,3.5,1414.0
Kia,2020,TP HCM,21000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Nhiều màu,5,4,FWD,Xăng,2.0,532.0
Kia,2018,Phú Thọ,80000.0,Lắp ráp trong nước,SUV,Số tự động,Cát,Kem,7,5,FWD,Dầu,2.2,665.0
Kia,2022,TP HCM,24700.0,Lắp ráp trong nước,Sedan,Số tự động,Xanh,Nhiều màu,5,4,FWD,Xăng,2.0,610.0
Kia,2021,Hà Nội,10000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đỏ,Nâu,7,5,FWD,Dầu,2.2,1260.0
Kia,2022,Thái Nguyên,19000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Đỏ,5,4,FWD,Xăng,2.5,830.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Vàng,Kem,5,5,FWD,Xăng,1.4,709.0
Kia,2021,Hà Nội,50000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Màu khác,7,5,FWD,Dầu,2.2,975.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,Crossover,Số tự động,Đen,Nâu,5,5,FWD,Xăng,2.0,919.0
Kia,2018,Hà Nội,58000.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.25,315.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.4,704.0
Kia,2022,Hà Nội,39000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Nâu,Nâu,7,5,FWD,Dầu,2.2,1320.0
Kia,2018,Bình Dương,95000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Vàng,Kem,7,5,FWD,Dầu,2.2,775.0
Kia,2021,Hà Nội,30000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Nhiều màu,5,4,FWD,Xăng,2.0,555.0
Kia,2022,Hà Nội,36000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Kem,5,4,FWD,Xăng,1.4,325.0
Kia,2021,Hà Nội,47000.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Kem,5,5,FWD,Xăng,1.4,590.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Đen,Đen,5,5,FWD,Xăng,1.5,524.0
Kia,2022,Hà Nội,19000.0,Lắp ráp trong nước,Crossover,Số tự động,Xanh,Nâu,5,5,AWD,Xăng,1.6,979.0
Kia,2019,Đăk Lăk,58000.0,Lắp ráp trong nước,Hatchback,Số tay,Đỏ,Nhiều màu,5,5,FWD,Xăng,1.25,205.0
Kia,2020,Hà Nội,78000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Ghi,5,4,FWD,Xăng,1.4,352.0
Kia,2017,Hà Nội,70000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Kem,5,4,FWD,Xăng,2.0,435.0
Kia,2010,Hà Nội,76000.0,Lắp ráp trong nước,Crossover,Số tự động,Xám,Đen,7,5,FWD,Xăng,2.0,255.0
Kia,2018,Bắc Giang,93623.0,Lắp ráp trong nước,Hatchback,Số tay,Xanh,Ghi,5,5,FWD,Xăng,1.25,245.0
Kia,2020,Hà Nội,71999.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Dầu,2.2,896.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Đen,Đen,5,5,FWD,Xăng,1.4,709.0
Kia,2021,Hà Nội,40326.0,Lắp ráp trong nước,Crossover,Số tự động,Vàng,Kem,5,5,FWD,Xăng,1.4,575.0
Kia,2018,Bắc Giang,65000.0,Lắp ráp trong nước,Hatchback,Số tự động,Đỏ,Kem,5,5,FWD,Xăng,1.25,275.0
Kia,2021,Hà Nội,32000.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.4,630.0
Kia,2022,Hà Nội,8000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Nâu,7,5,FWD,Dầu,2.2,1399.0
Kia,2019,Nghệ An,50000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.6,475.0
Kia,2022,Hà Nội,39000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đen,Nâu,7,5,FWD,Dầu,2.2,1320.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Kem,5,5,FWD,Xăng,1.4,709.0
Kia,2022,Bình Dương,37000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Nâu,7,5,FWD,Dầu,2.2,1190.0
Kia,2022,Hà Nội,27000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đen,Nâu,7,5,FWD,Dầu,2.2,1350.0
Kia,2019,Hà Nội,6500.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Xăng,3.3,799.0
Kia,2009,Hưng Yên,80000.0,Nhập khẩu,Sedan,Số tự động,Bạc,Đen,5,4,FWD,Xăng,1.6,268.0
Kia,2020,Quảng Ninh,38000.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Ghi,5,5,FWD,Xăng,1.4,610.0
Kia,2022,Hà Nội,40000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Xanh,Nâu,7,5,FWD,Dầu,2.2,1180.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,FWD,Xăng,1.5,624.0
Kia,2015,Thái Nguyên,77000.0,Nhập khẩu,Van/Minivan,Số tự động,Kem,Ghi,2,5,FWD,Xăng,1.0,199.0
Kia,2017,Hà Nội,80000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Kem,5,4,FWD,Xăng,1.6,359.0
Kia,2020,Hà Nội,64000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Đen,5,4,FWD,Xăng,1.6,435.0
Kia,2016,Đăk Lăk,79000.0,Lắp ráp trong nước,Hatchback,Số tay,Đỏ,Đen,5,5,FWD,Xăng,1.25,180.0
Kia,2022,Thái Nguyên,33000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,2.0,770.0
Kia,2022,Hà Nội,20000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,1.6,608.0
Kia,2011,Lâm Đồng,150000.0,Lắp ráp trong nước,Crossover,Số tay,Cát,Đen,7,5,FWD,Xăng,2.0,240.0
Kia,2018,Hà Nội,82000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Nâu,7,5,FWD,Dầu,2.2,835.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.5,554.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Vàng,7,5,FWD,Dầu,2.2,1309.0
Kia,2023,Hà Nội,9000.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.5,589.0
Kia,2022,Hà Nội,17000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,1.6,645.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Nhiều màu,5,4,FWD,Xăng,1.6,560.0
Kia,2022,TP HCM,12000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,2.0,805.0
Kia,2020,Nam Định,32000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Nhiều màu,5,4,FWD,Xăng,1.4,355.0
Kia,2020,Bình Dương,60000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Nhiều màu,5,4,FWD,Xăng,2.0,525.0
Kia,2022,Hà Nội,61000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đen,Nâu,7,5,FWD,Xăng,3.5,1429.0
Kia,2020,Hà Nội,80000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đen,Kem,7,5,FWD,Dầu,2.2,898.0
Kia,2017,Hà Nội,86000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.6,405.0
Kia,2022,Hà Nội,20000.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.5,580.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Đen,Đen,5,5,FWD,Xăng,1.5,524.0
Kia,2022,Hà Nội,16000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đỏ,Nâu,8,5,FWD,Dầu,2.2,1110.0
Kia,2023,Hà Nội,5500.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Xanh,Nâu,7,5,FWD,Dầu,2.2,1420.0
Kia,2022,Hà Nội,6500.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Xanh,Nâu,7,5,FWD,Xăng,3.5,1480.0
Kia,2019,Hà Nội,70000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.6,499.0
Kia,2019,Hà Nội,60000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Kem,7,5,FWD,Xăng,2.4,599.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đỏ,Đỏ,7,5,FWD,Dầu,2.2,1409.0
Kia,2023,Hà Nội,19000.0,Lắp ráp trong nước,Crossover,Số tự động,Đen,Nâu,5,5,AWD,Xăng,1.6,988.0
Kia,2022,Hà Nội,22000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Nhiều màu,7,5,FWD,Dầu,2.2,1360.0
Kia,2020,Hải Dương,42000.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Kem,7,5,FWD,Xăng,2.4,595.0
Kia,2019,Hà Nội,50000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Kem,5,4,FWD,Xăng,1.6,440.0
Kia,2023,Hà Nội,8000.0,Lắp ráp trong nước,Crossover,Số tự động,Xanh,Nâu,5,5,FWD,Dầu,2.0,955.0
Kia,2024,Hà Nội,0.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.4,709.0
Kia,2017,Hà Nội,80000.0,Lắp ráp trong nước,Sedan,Số tự động,Xanh,Kem,5,4,FWD,Xăng,2.0,529.0
Kia,2018,TP HCM,90000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Dầu,2.2,825.0
Kia,2022,Đà Nẵng,54000.0,Lắp ráp trong nước,Sedan,Số tự động,Xanh,Đen,5,4,FWD,Xăng,1.6,595.0
Kia,2017,Hà Nội,71000.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Kem,5,4,FWD,Xăng,2.0,440.0
Kia,2018,Hà Nội,70000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Kem,7,5,FWD,Xăng,2.4,560.0
Kia,2018,Bình Dương,69000.0,Lắp ráp trong nước,Hatchback,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.25,295.0
Kia,2021,Gia Lai,31000.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.4,585.0
Kia,2019,Tuyên Quang,98000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Trắng,Kem,7,5,FWD,Dầu,2.2,830.0
Kia,2024,TP HCM,0.0,Lắp ráp trong nước,Crossover,Số tự động,Đen,Nâu,5,5,AWD,Xăng,1.6,1014.0
Kia,2010,TP HCM,35000.0,Nhập khẩu,SUV,Số tự động,Xám,Đen,7,5,FWD,Xăng,2.4,399.0
Kia,2020,Hà Nội,75000.0,Lắp ráp trong nước,Van/Minivan,Số tự động,Đen,Kem,7,5,FWD,Dầu,2.2,830.0
